filename,width,height,class,xmin,ymin,xmax,ymax
135_3_jpg.rf.9a3f65e7ed112a1869683191d20e6055.jpg,640,750,neutral,188,197,559,653
121_13_jpg.rf.63e98acca248b43366673cd2715d1d36.jpg,640,750,neutral,90,222,575,750
101_6_jpg.rf.9346c4bc088ea9dead7f27745f674689.jpg,640,750,sad,53,170,456,651
62_27_jpg.rf.4a87887aff5036892fd0fefb2ad268fa.jpg,640,750,happy,133,217,557,688
65_10_jpg.rf.5a00f4ee9d01c7b696bb1707d4fcf126.jpg,640,750,sad,182,215,572,653
119_15_jpg.rf.268a244692649ad6d51df6083dabd541.jpg,640,750,neutral,186,175,582,668
17_21_jpg.rf.a34440c8fb8dd1eb885f653b9a3c0ebb.jpg,640,750,happy,65,168,506,698
6_23_jpg.rf.b67693ff55b1afa0cf012d58e3cf7654.jpg,640,750,happy,36,145,531,684
100_30_jpg.rf.ef2b12de63dbeca5e33b6ea43f692eec.jpg,640,750,neutral,45,130,556,695
11_5_jpg.rf.cf9dc29c885fac9e1ad03e6d49ec97ea.jpg,640,750,happy,59,121,538,689
77_26_jpg.rf.75e1986722f0cde33147c0d6d87d33a2.jpg,640,750,neutral,52,106,570,675
126_16_jpg.rf.4173fcb7a4fbe4a9da28c25cabce150d.jpg,640,750,happy,101,114,578,692
28_12_jpg.rf.76eac803d0340f5c43fb1ca2d0d92cba.jpg,640,750,sad,76,136,539,640
10_7_jpg.rf.96cf3ed551b61535b01f2c97be1c1cef.jpg,640,750,sad,82,114,528,678
1_1_jpg.rf.0d0cbee2a95e3bbbf54b807f0b190a30.jpg,640,750,neutral,75,165,568,694
74_1_jpg.rf.350a984742585324b96c905192c2f6cf.jpg,640,750,happy,62,168,484,670
31_14_jpg.rf.45e34d1bda8e15dfa2f63061bf44d63b.jpg,640,750,neutral,0,44,616,719
83_29_jpg.rf.5d698b26f89394b5f2d88147de66a2b2.jpg,640,750,sad,74,225,510,683
132_23_jpg.rf.143a5c42d3aa7793945baadf691960dd.jpg,640,750,sad,161,169,585,656
101_23_jpg.rf.f9222ca0d809eb9ba6f7f38db9049cf8.jpg,640,750,neutral,130,175,578,672
85_20_jpg.rf.f77d382c4a4e0a4f7752b260020cb37c.jpg,640,750,happy,30,147,528,684
24_16_jpg.rf.ae728e54d9f3a33f6ba0b80499a83f45.jpg,640,750,sad,152,240,501,612
84_3_jpg.rf.0c2de07c920486ee398cc9fada20c9d2.jpg,640,750,happy,28,128,549,724
112_1_jpg.rf.d58d05d16cdcabf8dc48f393d145cdd8.jpg,640,750,happy,24,195,490,725
113_10_jpg.rf.fb5c278126482ae9b6f14e3e631b6bc5.jpg,640,750,happy,105,161,545,684
43_33_jpg.rf.3d54b83f63efd2375f0ecb7f1044e59b.jpg,640,750,neutral,19,135,580,713
137_25_jpg.rf.002ef26269db4bd80d784f282830ae06.jpg,640,750,happy,46,148,586,707
59_21_jpg.rf.98c89d2ad329f73942b120e0bef8ed61.jpg,640,750,happy,90,170,531,712
136_9_jpg.rf.0291aa7e451a4e6c9ef3dd9d8aeec369.jpg,640,750,neutral,119,134,578,671
105_22_jpg.rf.e97c47e042d45704031420aa65e2934d.jpg,640,750,neutral,50,149,459,669
105_10_jpg.rf.93b07e5024f36c331b5195e353cc2d74.jpg,640,750,happy,135,149,640,741
8_5_jpg.rf.2e5535407169c31c15e0f34c8e946134.jpg,640,750,sad,166,207,560,667
19_5_jpg.rf.9cf2d7381789db5cd608fe14e3a7087b.jpg,640,750,happy,154,163,604,679
54_30_jpg.rf.4480efac3ca2e2ec3f9dc2e981e4c1bb.jpg,640,750,happy,90,138,550,702
9_10_jpg.rf.889cf1beb6d46cffb5bc11526499277d.jpg,640,750,neutral,153,194,564,664
70_22_jpg.rf.8dbde0561d2a7493b8d9120fc0fcb563.jpg,640,750,happy,60,151,550,702
51_30_jpg.rf.7bdadb2e52f3f8e237001d3a6c320093.jpg,640,750,happy,9,221,450,689
63_7_jpg.rf.8ae9ba7993eebc7269e069ccff7c3699.jpg,640,750,happy,150,169,572,675
27_34_jpg.rf.35818ab888b5bf4e9f20e0528fad874f.jpg,640,750,sad,51,183,458,655
107_24_jpg.rf.343c410711a9335bb3b4c0e6cf99af7f.jpg,640,750,neutral,58,152,510,663
3_0_jpg.rf.7392182e416f89ceb5963eda27f8c0a2.jpg,640,750,happy,88,146,589,688
61_21_jpg.rf.66f440b27bfbc7afcc374e3feedc00d2.jpg,640,750,happy,82,171,546,750
90_14_jpg.rf.cfdd86b364d0ac09183f9b21130da81b.jpg,640,750,neutral,198,154,606,657
121_13_jpg.rf.5b2ce77eb70a0863cf3157e2e0ad7883.jpg,640,750,neutral,104,231,458,661
3_11_jpg.rf.f2f2e795b220d459422f72ed9f7a34cc.jpg,640,750,happy,99,130,591,727
101_6_jpg.rf.3453d2282ffd9550a85cf31439530626.jpg,640,750,sad,106,222,416,636
11_18_jpg.rf.9794d83a9f6c132303d467586462f6e0.jpg,640,750,sad,43,122,602,712
139_30_jpg.rf.d7117a9526e7a74c2c15dc5109155bc0.jpg,640,750,happy,181,212,552,650
48_25_jpg.rf.31c67aac776b71904c692c5a814232a9.jpg,640,750,sad,188,231,541,636
102_26_jpg.rf.d67052c7115f28d9c145b0aa89e892bc.jpg,640,750,happy,103,126,606,695
138_9_jpg.rf.d6ce675d1b8dd662441365bc54a64dca.jpg,640,750,sad,129,213,527,658
125_31_jpg.rf.1e0e7e8a6e71678e0fd052b6e7d9fb7c.jpg,640,750,happy,131,178,528,654
23_5_jpg.rf.f8f0b3dc4f19a169df7fc2619e026343.jpg,640,750,happy,52,153,449,647
35_0_jpg.rf.213e705f11fb6768bfa17213ee94ff56.jpg,640,750,sad,173,208,583,704
70_20_jpg.rf.3bcfa2467decc77114f186ae87882f5b.jpg,640,750,sad,111,178,517,683
11_5_jpg.rf.28d290056b860a0de3de678b18e9325d.jpg,640,750,happy,151,178,527,659
55_22_jpg.rf.e57cbc0f304f8b09449548179de9e083.jpg,640,750,sad,19,121,458,665
101_16_jpg.rf.faa9e6fd265df15fc050691dd169d85f.jpg,640,750,neutral,106,161,576,677
76_8_jpg.rf.c1c003f8a253121fc96099061a793755.jpg,640,750,happy,139,177,534,657
8_5_jpg.rf.b01f6ed31aff45a6887c99f71f171dbd.jpg,640,750,sad,117,184,571,689
2_4_jpg.rf.c41bf10a2e0b93f51b56b034c95281e9.jpg,640,750,happy,135,197,520,627
77_26_jpg.rf.30e524c325fc3e961368d2178804f00d.jpg,640,750,neutral,127,178,523,636
103_12_jpg.rf.fa50e11a420df72ffd04f0a603f5f5f3.jpg,640,750,sad,48,54,582,664
76_7_jpg.rf.9605db5e27d9ddeccd6ee17d1c773da9.jpg,640,750,happy,103,209,439,625
103_2_jpg.rf.238dc602c07a374a959349f1a44fcbc0.jpg,640,750,happy,57,186,497,663
36_7_jpg.rf.facb1a0bf434fd6327e68ab0fea31a3b.jpg,640,750,sad,142,218,500,618
17_21_jpg.rf.e492a02f66a7b2002c60eca65816357f.jpg,640,750,happy,90,211,444,666
78_16_jpg.rf.5eee3dbac5d1ed4a006011320a2561d5.jpg,640,750,happy,131,200,526,642
135_2_jpg.rf.a708599f63b896122230a6d7c70e4ad5.jpg,640,750,sad,161,178,563,655
81_15_jpg.rf.a6bdee50d60926f0e28660363f8a9a32.jpg,640,750,sad,72,143,543,686
25_9_jpg.rf.a5781ce46d7e8686e4aba4f51073c152.jpg,640,750,happy,78,227,465,733
41_13_jpg.rf.94cd4a534aff8738bdc6b7632e5ecc16.jpg,640,750,neutral,151,210,531,637
93_4_jpg.rf.52ac5a92c57751852298d608eba03427.jpg,640,750,happy,89,204,516,720
49_30_jpg.rf.41534ae0161f0f45bd0e251e5fa1f390.jpg,640,750,neutral,59,82,631,695
32_20_jpg.rf.fa1aeb7d41c1763ae03010119e315ce8.jpg,640,750,sad,37,145,512,696
13_22_jpg.rf.a34034efa3a775312aafd835d828d5b8.jpg,640,750,sad,185,235,546,672
46_15_jpg.rf.bf55e8525ab6f0e7a899ba9e037d5b3c.jpg,640,750,sad,75,129,581,684
62_27_jpg.rf.27c7ea3ba2d185ee9399062d51501ef7.jpg,640,750,happy,163,230,545,665
131_9_jpg.rf.c595a65811b3d384ae39e2b9df21b30d.jpg,640,750,neutral,25,0,640,640
59_16_jpg.rf.f2f42bc26e55f15aae9fcf777942b8cc.jpg,640,750,sad,85,202,439,650
112_25_jpg.rf.b7951784b3e744462a3d80762f3aa9f4.jpg,640,750,neutral,49,197,514,699
77_5_jpg.rf.c243d0044ca5e177fba4acb64eec59fc.jpg,640,750,neutral,74,120,581,667
37_23_jpg.rf.99543d4e9aff83a1e979c5cae4b29cde.jpg,640,750,happy,142,128,589,663
62_9_jpg.rf.74f0c95fa0c0f938174ad990b7b2dac6.jpg,640,750,sad,63,147,538,673
59_14_jpg.rf.12154c76cf7a07c704185256519492b9.jpg,640,750,sad,85,154,576,699
0_22_jpg.rf.16193896ab6d88f43e8c522a111c2f47.jpg,640,750,sad,107,172,574,675
2_14_jpg.rf.f23a66b0527f17da362ad4e8372844c0.jpg,640,750,happy,70,179,497,647
109_16_jpg.rf.1d856271ce6857c12b2e412fc5d9016f.jpg,640,750,neutral,114,150,601,691
1_23_jpg.rf.22edcb37d01971b349fa289ddec7935a.jpg,640,750,sad,135,121,576,685
64_13_jpg.rf.87072e178fc571dab9388691741702e9.jpg,640,750,happy,45,198,509,707
101_34_jpg.rf.c5c087ab8062a6c82e9e31f06e8c258d.jpg,640,750,happy,62,189,512,717
16_27_jpg.rf.544a41f1f1ce777e11bad348915194b6.jpg,640,750,neutral,0,40,639,687
17_11_jpg.rf.6df2d5a4023a077ff6b8b0814882c404.jpg,640,750,neutral,137,179,605,670
85_34_jpg.rf.0bf688b57a12481ad5036cc843203c8e.jpg,640,750,sad,157,193,617,716
69_31_jpg.rf.61fc9dec70b72209b296c5c2ce678982.jpg,640,750,sad,125,191,570,690
67_5_jpg.rf.ffcdd1b789101f1af2f96e2d87b1b619.jpg,640,750,happy,119,137,601,723
36_6_jpg.rf.0f0770bb49e31a980b3f01771219be48.jpg,640,750,happy,36,196,462,668
116_15_jpg.rf.9aa3f53c7f42cbb891f6a96168e27ff0.jpg,640,750,neutral,83,199,418,660
98_10_jpg.rf.d79c4e7fa5ae12df28f504caf81356f5.jpg,640,750,sad,121,205,589,727
85_16_jpg.rf.a377472ff0969cda6a71bdebc6e51c76.jpg,640,750,happy,81,151,580,705
119_31_jpg.rf.464a5d7ba60a1ac563c27195337c9a3c.jpg,640,750,happy,62,183,464,653
99_13_jpg.rf.311e6b26ea79c485f6647370ba0b8c4e.jpg,640,750,happy,0,0,610,736
14_6_jpg.rf.379f55e27ccce027629b6b33f2a337e3.jpg,640,750,happy,58,212,448,687
65_14_jpg.rf.6326337976fc8d252e90198976668343.jpg,640,750,happy,18,160,507,671
36_14_jpg.rf.09291e37d8093956bd8a3fc7c22dde18.jpg,640,750,sad,198,224,561,632
76_7_jpg.rf.49ef78575f9ee9a45c9e0491ef1b088d.jpg,640,750,happy,60,153,512,677
122_30_jpg.rf.263b2d274064b52cd0829f4c3069c058.jpg,640,750,neutral,118,177,518,680
8_23_jpg.rf.e1e4d48135c646554e4995474b2f8d92.jpg,640,750,sad,137,186,578,689
26_6_jpg.rf.b8915983291c0093bd9036991eeebbfc.jpg,640,750,neutral,66,52,640,702
54_23_jpg.rf.5cac0d15c73d53e45ac46f8b25771efb.jpg,640,750,neutral,57,153,553,717
62_9_jpg.rf.d1dddf0a518e209b96a6a52be36ecd4b.jpg,640,750,sad,141,216,597,728
26_30_jpg.rf.e121c02d30bdb3794affe12a2e8306a3.jpg,640,750,happy,119,172,602,735
1_1_jpg.rf.eba5a65db8794faf379a6bdc4f941ab1.jpg,640,750,neutral,101,181,532,650
124_6_jpg.rf.b97cbf824e538532d864e3ee864d332b.jpg,640,750,happy,148,195,583,664
58_29_jpg.rf.f2308dd365cd9423ec532142c603a47e.jpg,640,750,happy,138,200,517,642
24_13_jpg.rf.7a1424212900f22ca480767726a99c36.jpg,640,750,happy,77,197,497,685
121_13_jpg.rf.a3857069188bef7713f324fd970fcd36.jpg,640,750,neutral,87,215,522,716
119_15_jpg.rf.0b325c6dbad811e5f333fed3f8db8e24.jpg,640,750,neutral,102,212,425,649
84_3_jpg.rf.25bd0333c968a2678b44d267a5b7db6b.jpg,640,750,happy,193,181,561,641
126_16_jpg.rf.e94fc60808c6e62d57ecc95328481953.jpg,640,750,happy,131,144,557,673
58_29_jpg.rf.99e53b0176c9cfe82eb88cca1e007bae.jpg,640,750,happy,82,150,548,673
12_15_jpg.rf.85c3925fe227ec94dacb4f49a2a393d3.jpg,640,750,sad,67,115,529,659
1_32_jpg.rf.619f7ce2db8a8d69aa4b01e5deb9c269.jpg,640,750,happy,103,186,455,682
136_9_jpg.rf.110b9ae595035717693720db8645b02d.jpg,640,750,neutral,61,111,548,674
58_29_jpg.rf.56a765d0bb8ff6225d53eb71e739cf65.jpg,640,750,happy,118,198,509,651
103_20_jpg.rf.9492a4db51917ca1ed960deac622c756.jpg,640,750,neutral,49,143,566,712
126_16_jpg.rf.46d1a8d69d2df68a28c7f4317ff5ee73.jpg,640,750,happy,100,173,489,664
77_20_jpg.rf.d4613f33f2a7e7fee5bdeb305df11306.jpg,640,750,sad,117,184,531,652
23_5_jpg.rf.cc760d0d0aa5dbd804d6253c6f22515c.jpg,640,750,happy,74,200,455,670
99_32_jpg.rf.d489b0ea284f5c30e45c17c5539cb085.jpg,640,750,happy,92,18,629,683
70_34_jpg.rf.e7d971f3815394af6928a8d624222d97.jpg,640,750,sad,162,165,563,664
106_14_jpg.rf.d203c5f405eb4181879fc7462673f015.jpg,640,750,happy,78,173,533,672
31_14_jpg.rf.8155c02947664c563c85265f9f1a309a.jpg,640,750,neutral,100,131,621,664
55_9_jpg.rf.f5018d5797d9dddf75092bd5946e8e83.jpg,640,750,neutral,104,170,547,656
99_13_jpg.rf.799f7f179f5fcc054cabf4bff4dfc4e0.jpg,640,750,happy,18,12,551,679
6_23_jpg.rf.98fdd6a0c4bda622fa8f42cade7af1f1.jpg,640,750,happy,142,123,602,642
77_26_jpg.rf.fd065e6e17c68ad23c3f16c795dbad46.jpg,640,750,neutral,49,91,569,665
123_25_jpg.rf.112ed5a44f66c3d9840d7b4377e37165.jpg,640,750,sad,88,166,477,672
13_22_jpg.rf.a3f6199427c5386789d995c48fbedcfe.jpg,640,750,sad,41,216,475,717
59_16_jpg.rf.83373fd4ec80b469a992bd18fd5279f2.jpg,640,750,sad,161,142,574,649
128_25_jpg.rf.02f30020f50bd2609a81d48d9aa3bf5b.jpg,640,750,neutral,62,186,509,684
39_24_jpg.rf.9530ddc070033c4e7ca4fb108d28e6a2.jpg,640,750,happy,172,185,593,728
55_9_jpg.rf.5076ae36eb151e652fbc681fefac2935.jpg,640,750,neutral,51,133,584,700
99_32_jpg.rf.771327685ce731551b20f1adf64b68d8.jpg,640,750,happy,32,0,640,735
93_21_jpg.rf.c2d275eee1e8b9eece76cc51df15b84a.jpg,640,750,happy,243,173,593,672
129_14_jpg.rf.7d6556eeb9ed180b663d418518902dfa.jpg,640,750,happy,19,160,469,686
28_12_jpg.rf.6bfc2d3649d4a4beeda39e7996b5f44a.jpg,640,750,sad,76,136,539,640
1_32_jpg.rf.1966c9f51c8c05ac1da380802afd670e.jpg,640,750,happy,166,174,558,702
63_7_jpg.rf.2872749f6dd9e03e017fac4871b47deb.jpg,640,750,happy,138,165,596,696
24_16_jpg.rf.142c15dad22b63cf29d5e7fb55e71c93.jpg,640,750,sad,152,239,498,609
112_1_jpg.rf.e7f3bcff39fdd3703b7edc801aaa4183.jpg,640,750,happy,79,202,456,650
2_4_jpg.rf.075b7e26a2b34fc4a1f79648d110005f.jpg,640,750,happy,103,184,521,644
113_26_jpg.rf.ba0fe86aa692840cb25fa4cd0427b9d9.jpg,640,750,neutral,129,198,495,643
110_34_jpg.rf.3efe08d23ef689da94fac41184e17694.jpg,640,750,sad,125,152,610,721
93_8_jpg.rf.9743e7a9b9ebb530df7c617b10004530.jpg,640,750,neutral,222,235,532,621
111_12_jpg.rf.8d34c9e56114aa4ba65003f0ec7eea28.jpg,640,750,happy,199,215,569,643
24_13_jpg.rf.2ba1364dd01669f1797896a4a0c8b9a5.jpg,640,750,happy,194,209,545,636
16_27_jpg.rf.06ff041efbbd189379f318bdfac07f2b.jpg,640,750,neutral,62,108,621,651
35_11_jpg.rf.5b7992aecc9d2fb16a72ec40995488b6.jpg,640,750,sad,126,208,514,680
5_34_jpg.rf.d1118632204032e5065d7351c91e7ef0.jpg,640,750,happy,73,246,504,686
23_5_jpg.rf.aad4dcb113ee528c591afe7b63b22e76.jpg,640,750,happy,101,212,442,647
35_11_jpg.rf.017c5b85411d68cc70b3653722ad4d26.jpg,640,750,sad,139,195,541,674
26_6_jpg.rf.4daa202c3f5eeaca9f208381a764d456.jpg,640,750,neutral,109,124,546,645
103_2_jpg.rf.ac0f2a8effe1d90cb21fb0583e44333e.jpg,640,750,happy,152,200,566,653
27_34_jpg.rf.9a0be41e0b199160f920f4e9e9af7235.jpg,640,750,sad,66,196,476,664
34_3_jpg.rf.60be89c71a08ee091b57ea4bc00cd166.jpg,640,750,sad,196,213,549,632
5_15_jpg.rf.1016202235b82a55035ee986338bb85e.jpg,640,750,sad,137,272,505,630
77_33_jpg.rf.b7ca4c96eb8786e6f9f7ae12d6a2ba77.jpg,640,750,sad,44,147,504,669
111_12_jpg.rf.2a94ef6482e10c0ec933a3d70e0b2774.jpg,640,750,happy,205,234,559,644
105_10_jpg.rf.6918a72e3c5eefa19226aaec0e30744a.jpg,640,750,happy,165,189,549,650
136_9_jpg.rf.4f3143bfd078d77cbc7fc474ec7c3266.jpg,640,750,neutral,125,182,495,642
103_2_jpg.rf.7c48a22368488e29dff76da52aff4056.jpg,640,750,happy,41,173,500,670
138_29_jpg.rf.b089012d86f304d6dace41cf01da923c.jpg,640,750,neutral,177,205,568,666
83_29_jpg.rf.47431ab5f9f8d96eda6f5785f65e96cf.jpg,640,750,sad,199,254,537,623
8_5_jpg.rf.15f5b91797c551730e59a94209e3bff3.jpg,640,750,sad,183,220,537,644
21_20_jpg.rf.8dfb648aab8c76dfd3af76fbc82477ed.jpg,640,750,sad,105,197,460,645
137_25_jpg.rf.90ae8d2718a1a85d7585666970dd2943.jpg,640,750,happy,126,210,527,636
36_14_jpg.rf.2f6a4a76e00482d1d1d7dfdaf6e486bc.jpg,640,750,sad,211,229,552,618
76_7_jpg.rf.d183221a4953f92f4946323071b5026e.jpg,640,750,happy,102,207,442,627
9_10_jpg.rf.ec5e92a0d8d23714991fc2e2a54168b3.jpg,640,750,neutral,160,164,597,653
93_21_jpg.rf.91bb110d66e1573897637755a736c38a.jpg,640,750,happy,103,243,374,664
100_30_jpg.rf.abbdd893f9a067ae0736b91774d646ca.jpg,640,750,neutral,140,186,531,649
6_3_jpg.rf.9d7a2757a9f5a64f7fc1cc99935654d5.jpg,640,750,happy,60,165,509,644
51_30_jpg.rf.b49acb292dca01b18c0aa9acc7fd75ef.jpg,640,750,happy,196,261,552,646
62_9_jpg.rf.11165382d758df98c87dda0e24dc784c.jpg,640,750,sad,141,223,511,650
59_16_jpg.rf.09903e6b57383c5dba3850470064d4c5.jpg,640,750,sad,108,208,436,631
78_16_jpg.rf.29296ccd2e7f28ccf68476922ef46542.jpg,640,750,happy,106,187,522,651
13_22_jpg.rf.5c80a093ad316cbfeada2de2cb2f0eb9.jpg,640,750,sad,200,240,529,649
77_33_jpg.rf.717bb23ab1c8b02b84221da153bfb0ec.jpg,640,750,sad,99,189,470,638
113_26_jpg.rf.7e03e3493cfe7f8b1ba76d5b1760be2d.jpg,640,750,neutral,113,175,538,679
34_3_jpg.rf.e1a4590d3fdcbf4c90add3c8232b315d.jpg,640,750,sad,209,232,541,630
20_32_jpg.rf.62e8621a36d366a72007605997bdf8d8.jpg,640,750,happy,149,196,564,684
23_9_jpg.rf.c5f5ba3fe88954615c050c1fd40eafdb.jpg,640,750,sad,149,224,489,614
36_7_jpg.rf.89401f121171ecc3964633020ecbde2c.jpg,640,750,sad,85,177,527,659
24_6_jpg.rf.9b003248384e0a565087d9b3bc79b5df.jpg,640,750,neutral,93,104,565,677
46_15_jpg.rf.1c7681e44a659073e11859ae36dc8926.jpg,640,750,sad,118,170,529,644
74_3_jpg.rf.d812ad173121ccd1b0a09aa3ddfd9966.jpg,640,750,sad,149,203,584,669
138_29_jpg.rf.4780a2a3c8b8b4218d4740c0d2c0fee2.jpg,640,750,neutral,181,205,540,631
109_9_jpg.rf.5d6eb6f2faac7e3b52281b2c32fb7014.jpg,640,750,sad,187,224,537,661
54_23_jpg.rf.8cf47d8c829e2ece4ffab0eb3ddbe63d.jpg,640,750,neutral,132,195,500,651
61_21_jpg.rf.1f3f1fabf76ab6756a85f3f0a506cdfe.jpg,640,750,happy,83,122,571,729
35_11_jpg.rf.0df309046b29ff5ad654505340b339c5.jpg,640,750,sad,154,218,502,650
98_12_jpg.rf.305a3611881f293fd9e1f411b859e5f1.jpg,640,750,neutral,97,209,468,641
109_16_jpg.rf.9d42e1f697785bc9d1621e9aa81a5471.jpg,640,750,neutral,137,217,494,642
104_6_jpg.rf.14d5fc533d8599cc3a1a347400f33f9a.jpg,640,750,sad,85,267,486,675
93_21_jpg.rf.9a8721e688e0a815aa7c2abccbfec9e6.jpg,640,750,happy,63,213,422,701
17_7_jpg.rf.f2e2fdaffeabab09f8c566b200e47432.jpg,640,750,happy,73,224,490,699
48_25_jpg.rf.3a615a79876cf71a8fd67f878ed7cf23.jpg,640,750,sad,185,214,640,722
12_15_jpg.rf.b28a57778687fd5ea3a2bb96f30376c1.jpg,640,750,sad,148,181,531,644
11_5_jpg.rf.abb5714701a12d1703560cafd048097e.jpg,640,750,happy,63,148,515,691
41_13_jpg.rf.e82c1d1cf6f32a53296039b8fb1f0853.jpg,640,750,neutral,146,221,587,711
23_9_jpg.rf.f4daf8cd8ab13889fbc06550a03e9d4e.jpg,640,750,sad,124,195,562,676
113_26_jpg.rf.9fbb549e246d6b42d3f519f8f0124004.jpg,640,750,neutral,78,146,566,691
5_8_jpg.rf.17b2d01e44d93260ac86bc22a592e0af.jpg,640,750,neutral,186,239,542,642
55_6_jpg.rf.8bf8e17c3c8ccaa68e50e9bbe0bc8b54.jpg,640,750,happy,118,181,556,656
25_9_jpg.rf.c66f5881fbc6fea1bdb1244501178823.jpg,640,750,happy,53,169,475,685
0_22_jpg.rf.d680d7ac671e0f27f54109f0d0b1ea08.jpg,640,750,sad,140,216,508,634
103_12_jpg.rf.ae54feb2e49c523d7eaceda53a5e1970.jpg,640,750,sad,85,88,562,644
120_6_jpg.rf.39de76422f77d2c687a45bd4ab98dcf5.jpg,640,750,happy,132,221,509,627
5_34_jpg.rf.d3ba735cdbf96d9a14b3c6cb92b16e2f.jpg,640,750,happy,85,279,449,653
62_2_jpg.rf.901ec71359e484d8d20c29f3e87269e1.jpg,640,750,sad,167,206,557,656
111_12_jpg.rf.4ca9a195b6d5efcf78faed7bb3b05959.jpg,640,750,happy,178,186,624,681
3_11_jpg.rf.28c248f26ebbe0a21fcb103c8a432195.jpg,640,750,happy,32,131,557,740
104_6_jpg.rf.03cc2d6439349879b5f50c83cc408a13.jpg,640,750,sad,204,286,543,633
17_21_jpg.rf.3dcdab3b2c2d2fd701f171cde278a8f3.jpg,640,750,happy,157,154,617,695
122_16_jpg.rf.ba875a423b2917f89b9915a0007a6349.jpg,640,750,happy,119,179,510,654
67_17_jpg.rf.3382149204a29c8a0e643df4f524cf1b.jpg,640,750,sad,143,199,508,636
66_3_jpg.rf.a8844ead5cf97b4e29a6eb515b312eb3.jpg,640,750,sad,105,198,524,640
93_8_jpg.rf.e101b791f26f89a27cc1a33c6fda5950.jpg,640,750,neutral,69,187,505,684
66_10_jpg.rf.c8d98758e2b03890f8030de6d00d0238.jpg,640,750,happy,42,125,522,669
23_34_jpg.rf.d8fde216e45ba2f0b989210f11329a58.jpg,640,750,neutral,86,100,613,643
86_20_jpg.rf.73fffc42c9145a192573c2626de0a1f6.jpg,640,750,happy,0,3,619,702
52_23_jpg.rf.1fb997ad1ba13f7b7bcd4f67aafdb748.jpg,640,750,sad,136,234,504,635
21_20_jpg.rf.3a236ba5701496310fe7f99f3b0413df.jpg,640,750,sad,119,160,591,706
68_6_jpg.rf.1a00a4141c514acc1da43ceb47355b40.jpg,640,750,sad,71,206,518,699
118_9_jpg.rf.93e87c863ec5b5abee9543cf13a66289.jpg,640,750,sad,123,238,523,644
69_31_jpg.rf.c6e9815660226ff85e0b1bc2abd84b15.jpg,640,750,sad,143,201,555,668
117_23_jpg.rf.ca8789d8b2dfab506069151ef4aeb8e2.jpg,640,750,neutral,97,125,519,643
98_12_jpg.rf.486102a4f3f7447f83f3a7a53ed9fdf7.jpg,640,750,neutral,187,222,536,633
77_33_jpg.rf.bc31cdfd2714063cfac94edbaeda19b1.jpg,640,750,sad,68,170,517,701
54_24_jpg.rf.bfaaeabed12383bf22ed625ac347a4b7.jpg,640,750,neutral,0,58,570,670
83_1_jpg.rf.06e048b28a1da6468ba300c6f9d32e79.jpg,640,750,happy,169,236,544,649
118_9_jpg.rf.d6705c1ece3f6103782ee4186b9dad93.jpg,640,750,sad,56,211,533,692
87_6_jpg.rf.94ccc3be25d174b693f897226e4d83e4.jpg,640,750,happy,56,40,640,692
135_34_jpg.rf.004c0799c8721566d81d3503dceb20b4.jpg,640,750,happy,116,150,597,695
68_29_jpg.rf.7fe1411779c23307fb0d164562212609.jpg,640,750,sad,77,169,554,676
120_6_jpg.rf.143a9d490ba989860b4cdaffbe738ffa.jpg,640,750,happy,101,178,568,667
119_15_jpg.rf.286bef58c509d45d178d15f5b0b48828.jpg,640,750,neutral,154,193,581,729
84_31_jpg.rf.22718780ee19a52c3080d9424db57817.jpg,640,750,sad,82,142,466,634
61_32_jpg.rf.49a7a00fb6ff70077dc9526f613163a0.jpg,640,750,neutral,80,102,596,692
51_16_jpg.rf.25ca96cdca00398763cf80d2c119c0b2.jpg,640,750,sad,69,262,481,677
52_32_jpg.rf.3a54beb352b137c849bae3677e95275c.jpg,640,750,happy,111,170,559,680
93_27_jpg.rf.b13b80a48eab7ff37b36800a208492a7.jpg,640,750,sad,73,218,444,657
42_26_jpg.rf.134a2e058d83b4e54270bd4fa7e345d8.jpg,640,750,sad,181,183,553,636
132_33_jpg.rf.22b7e815d9cc461de6764f976067280c.jpg,640,750,sad,142,184,548,665
82_8_jpg.rf.5a885b416fd08b10e8ad6043f1176e35.jpg,640,750,happy,58,151,520,697
88_17_jpg.rf.a1956914d1cd85c6f9527f4e524acba7.jpg,640,750,happy,50,17,623,686
55_14_jpg.rf.0cf1110487491ab42a0ac44fabc7ee17.jpg,640,750,sad,54,178,514,690
18_7_jpg.rf.0d560c21d2228727843682e2508e5786.jpg,640,750,neutral,95,133,567,671
119_16_jpg.rf.9edce70497cdf81d5197f40ec1b428d2.jpg,640,750,happy,80,156,611,708
110_1_jpg.rf.a12fb24c0de870978a9bc1f81eb82a56.jpg,640,750,happy,27,119,550,702
98_34_jpg.rf.108df05bf647ce1e030245b7307add59.jpg,640,750,neutral,91,166,604,665
74_0_jpg.rf.6271fbcb8fe65dfebfeb36a0de83e60f.jpg,640,750,happy,25,139,510,682
47_25_jpg.rf.8a7608905b6a17eb4af339605ecbb1b0.jpg,640,750,sad,20,173,507,696
54_27_jpg.rf.059cd8e1a00df179a41c5631bc07fdfc.jpg,640,750,happy,155,158,579,656
72_9_jpg.rf.3a3c9d6c44db94ea8edbf303face4643.jpg,640,750,neutral,74,112,566,639
